team.name,label,territorial_possession,count
Randers U19,"Randers U19 - Esbjerg U19, 1 - 4",Middle,1
Randers U19,"Randers U19 - Esbjerg U19, 1 - 4",Nordsjælland U19,1
Randers U19,"Randers U19 - Esbjerg U19, 1 - 4",Randers U19,1
Randers U19,"Randers U19 - København U19, 2 - 1",Middle,1
Randers U19,"Randers U19 - København U19, 2 - 1",Nordsjælland U19,1
Randers U19,"Randers U19 - København U19, 2 - 1",Randers U19,1
Randers U19,"Randers U19 - Lyngby U19, 1 - 2",Middle,1
Randers U19,"Randers U19 - Lyngby U19, 1 - 2",Nordsjælland U19,1
Randers U19,"Randers U19 - Lyngby U19, 1 - 2",Randers U19,1
Randers U19,"Randers U19 - Midtjylland U19, 2 - 4",Middle,1
Randers U19,"Randers U19 - Midtjylland U19, 2 - 4",Nordsjælland U19,1
Randers U19,"Randers U19 - Midtjylland U19, 2 - 4",Randers U19,1
Randers U19,"Randers U19 - Nordsjælland U19, 2 - 2 (P)",Middle,1
Randers U19,"Randers U19 - Nordsjælland U19, 2 - 2 (P)",Nordsjælland U19,1
Randers U19,"Randers U19 - Nordsjælland U19, 2 - 2 (P)",Randers U19,1
Randers U19,"Randers U19 - OB U19, 1 - 1 (P)",Middle,1
Randers U19,"Randers U19 - OB U19, 1 - 1 (P)",Nordsjælland U19,1
Randers U19,"Randers U19 - OB U19, 1 - 1 (P)",Randers U19,1
Randers U19,"Randers U19 - Silkeborg U19, 1 - 2",Middle,1
Randers U19,"Randers U19 - Silkeborg U19, 1 - 2",Nordsjælland U19,1
Randers U19,"Randers U19 - Silkeborg U19, 1 - 2",Randers U19,1
Randers U19,"Randers U19 - Vejle U19, 2 - 1",Middle,1
Randers U19,"Randers U19 - Vejle U19, 2 - 1",Nordsjælland U19,1
Randers U19,"Randers U19 - Vejle U19, 2 - 1",Randers U19,1
Randers U19,"Silkeborg U19 - Randers U19, 5 - 0",Middle,1
Randers U19,"Silkeborg U19 - Randers U19, 5 - 0",Nordsjælland U19,1
Randers U19,"Silkeborg U19 - Randers U19, 5 - 0",Randers U19,1
Randers U19,"SønderjyskE U19 - Randers U19, 3 - 4",Middle,1
Randers U19,"SønderjyskE U19 - Randers U19, 3 - 4",Nordsjælland U19,1
Randers U19,"SønderjyskE U19 - Randers U19, 3 - 4",Randers U19,1
Randers U19,"Vejle U19 - Randers U19, 0 - 1",Middle,1
Randers U19,"Vejle U19 - Randers U19, 0 - 1",Nordsjælland U19,1
Randers U19,"Vejle U19 - Randers U19, 0 - 1",Randers U19,1
Silkeborg U19,"AGF U19 - Silkeborg U19, 0 - 4",Middle,1
Silkeborg U19,"AGF U19 - Silkeborg U19, 0 - 4",Nordsjælland U19,1
Silkeborg U19,"AGF U19 - Silkeborg U19, 0 - 4",Silkeborg U19,1
Silkeborg U19,"AaB U19 - Silkeborg U19, 1 - 1 (P)",Middle,1
Silkeborg U19,"AaB U19 - Silkeborg U19, 1 - 1 (P)",Nordsjælland U19,1
Silkeborg U19,"AaB U19 - Silkeborg U19, 1 - 1 (P)",Silkeborg U19,1
Silkeborg U19,"Esbjerg U19 - Silkeborg U19, 4 - 0",Middle,1
Silkeborg U19,"Esbjerg U19 - Silkeborg U19, 4 - 0",Nordsjælland U19,1
Silkeborg U19,"Esbjerg U19 - Silkeborg U19, 4 - 0",Silkeborg U19,1
Silkeborg U19,"Horsens U19 - Silkeborg U19, 3 - 3",Middle,1
Silkeborg U19,"Horsens U19 - Silkeborg U19, 3 - 3",Nordsjælland U19,1
Silkeborg U19,"Horsens U19 - Silkeborg U19, 3 - 3",Silkeborg U19,1
Silkeborg U19,"København U19 - Silkeborg U19, 5 - 0",Middle,1
Silkeborg U19,"København U19 - Silkeborg U19, 5 - 0",Nordsjælland U19,1
Silkeborg U19,"København U19 - Silkeborg U19, 5 - 0",Silkeborg U19,1
Silkeborg U19,"Lyngby U19 - Silkeborg U19, 3 - 3",Middle,1
Silkeborg U19,"Lyngby U19 - Silkeborg U19, 3 - 3",Nordsjælland U19,1
Silkeborg U19,"Lyngby U19 - Silkeborg U19, 3 - 3",Silkeborg U19,1
Silkeborg U19,"Midtjylland U19 - Silkeborg U19, 6 - 2",Middle,1
Silkeborg U19,"Midtjylland U19 - Silkeborg U19, 6 - 2",Nordsjælland U19,1
Silkeborg U19,"Midtjylland U19 - Silkeborg U19, 6 - 2",Silkeborg U19,1
Silkeborg U19,"Nordsjælland U19 - Silkeborg U19, 1 - 1 (P)",Middle,1
Silkeborg U19,"Nordsjælland U19 - Silkeborg U19, 1 - 1 (P)",Nordsjælland U19,1
Silkeborg U19,"Nordsjælland U19 - Silkeborg U19, 1 - 1 (P)",Silkeborg U19,1
Silkeborg U19,"Randers U19 - Silkeborg U19, 1 - 2",Middle,1
Silkeborg U19,"Randers U19 - Silkeborg U19, 1 - 2",Nordsjælland U19,1
Silkeborg U19,"Randers U19 - Silkeborg U19, 1 - 2",Silkeborg U19,1
Silkeborg U19,"Silkeborg U19 - AGF U19, 2 - 1",Middle,1
Silkeborg U19,"Silkeborg U19 - AGF U19, 2 - 1",Nordsjælland U19,1
Silkeborg U19,"Silkeborg U19 - AGF U19, 2 - 1",Silkeborg U19,1
Silkeborg U19,"Silkeborg U19 - AaB U19, 3 - 1",Middle,1
Silkeborg U19,"Silkeborg U19 - AaB U19, 3 - 1",Nordsjælland U19,1
Silkeborg U19,"Silkeborg U19 - AaB U19, 3 - 1",Silkeborg U19,1
Silkeborg U19,"Silkeborg U19 - Brøndby U19, 2 - 5",Middle,1
Silkeborg U19,"Silkeborg U19 - Brøndby U19, 2 - 5",Nordsjælland U19,1
Silkeborg U19,"Silkeborg U19 - Brøndby U19, 2 - 5",Silkeborg U19,1
Silkeborg U19,"Silkeborg U19 - Esbjerg U19, 2 - 1",Middle,1
Silkeborg U19,"Silkeborg U19 - Esbjerg U19, 2 - 1",Nordsjælland U19,1
Silkeborg U19,"Silkeborg U19 - Esbjerg U19, 2 - 1",Silkeborg U19,1
Silkeborg U19,"Silkeborg U19 - Horsens U19, 3 - 0",Middle,1
Silkeborg U19,"Silkeborg U19 - Horsens U19, 3 - 0",Nordsjælland U19,1
Silkeborg U19,"Silkeborg U19 - Horsens U19, 3 - 0",Silkeborg U19,1
Silkeborg U19,"Silkeborg U19 - København U19, 1 - 3",Middle,1
Silkeborg U19,"Silkeborg U19 - København U19, 1 - 3",Nordsjælland U19,1
Silkeborg U19,"Silkeborg U19 - København U19, 1 - 3",Silkeborg U19,1
Silkeborg U19,"Silkeborg U19 - Lyngby U19, 1 - 0",Middle,1
Silkeborg U19,"Silkeborg U19 - Lyngby U19, 1 - 0",Nordsjælland U19,1
Silkeborg U19,"Silkeborg U19 - Lyngby U19, 1 - 0",Silkeborg U19,1
Silkeborg U19,"Silkeborg U19 - Midtjylland U19, 0 - 3",Middle,1
Silkeborg U19,"Silkeborg U19 - Midtjylland U19, 0 - 3",Nordsjælland U19,1
Silkeborg U19,"Silkeborg U19 - Midtjylland U19, 0 - 3",Silkeborg U19,1
Silkeborg U19,"Silkeborg U19 - Nordsjælland U19, 1 - 1",Middle,1
Silkeborg U19,"Silkeborg U19 - Nordsjælland U19, 1 - 1",Nordsjælland U19,1
Silkeborg U19,"Silkeborg U19 - Nordsjælland U19, 1 - 1",Silkeborg U19,1
Silkeborg U19,"Silkeborg U19 - OB U19, 2 - 1",Middle,1
Silkeborg U19,"Silkeborg U19 - OB U19, 2 - 1",Nordsjælland U19,1
Silkeborg U19,"Silkeborg U19 - OB U19, 2 - 1",Silkeborg U19,1
Silkeborg U19,"Silkeborg U19 - Randers U19, 5 - 0",Middle,1
Silkeborg U19,"Silkeborg U19 - Randers U19, 5 - 0",Nordsjælland U19,1
Silkeborg U19,"Silkeborg U19 - Randers U19, 5 - 0",Silkeborg U19,1
Silkeborg U19,"Silkeborg U19 - SønderjyskE U19, 2 - 0",Middle,1
Silkeborg U19,"Silkeborg U19 - SønderjyskE U19, 2 - 0",Nordsjælland U19,1
Silkeborg U19,"Silkeborg U19 - SønderjyskE U19, 2 - 0",Silkeborg U19,1
Silkeborg U19,"Silkeborg U19 - Vejle U19, 0 - 1",Middle,1
Silkeborg U19,"Silkeborg U19 - Vejle U19, 0 - 1",Nordsjælland U19,1
Silkeborg U19,"Silkeborg U19 - Vejle U19, 0 - 1",Silkeborg U19,1
Silkeborg U19,"Vejle U19 - Silkeborg U19, 0 - 3",Middle,1
Silkeborg U19,"Vejle U19 - Silkeborg U19, 0 - 3",Nordsjælland U19,1
Silkeborg U19,"Vejle U19 - Silkeborg U19, 0 - 3",Silkeborg U19,1
SønderjyskE U19,"AGF U19 - SønderjyskE U19, 4 - 4 (P)",Middle,1
SønderjyskE U19,"AGF U19 - SønderjyskE U19, 4 - 4 (P)",Nordsjælland U19,1
SønderjyskE U19,"AGF U19 - SønderjyskE U19, 4 - 4 (P)",SønderjyskE U19,1
SønderjyskE U19,"AaB U19 - SønderjyskE U19, 0 - 2",Middle,1
SønderjyskE U19,"AaB U19 - SønderjyskE U19, 0 - 2",Nordsjælland U19,1
SønderjyskE U19,"AaB U19 - SønderjyskE U19, 0 - 2",SønderjyskE U19,1
SønderjyskE U19,"Brøndby U19 - SønderjyskE U19, 3 - 2",Middle,1
SønderjyskE U19,"Brøndby U19 - SønderjyskE U19, 3 - 2",Nordsjælland U19,1
SønderjyskE U19,"Brøndby U19 - SønderjyskE U19, 3 - 2",SønderjyskE U19,1
SønderjyskE U19,"Esbjerg U19 - SønderjyskE U19, 0 - 3",Middle,1
SønderjyskE U19,"Esbjerg U19 - SønderjyskE U19, 0 - 3",Nordsjælland U19,1
SønderjyskE U19,"Esbjerg U19 - SønderjyskE U19, 0 - 3",SønderjyskE U19,1
SønderjyskE U19,"København U19 - SønderjyskE U19, 5 - 0",Middle,1
SønderjyskE U19,"København U19 - SønderjyskE U19, 5 - 0",Nordsjælland U19,1
SønderjyskE U19,"København U19 - SønderjyskE U19, 5 - 0",SønderjyskE U19,1
SønderjyskE U19,"Lyngby U19 - SønderjyskE U19, 3 - 3",Middle,1
SønderjyskE U19,"Lyngby U19 - SønderjyskE U19, 3 - 3",Nordsjælland U19,1
SønderjyskE U19,"Lyngby U19 - SønderjyskE U19, 3 - 3",SønderjyskE U19,1
SønderjyskE U19,"Midtjylland U19 - SønderjyskE U19, 6 - 4",Middle,1
SønderjyskE U19,"Midtjylland U19 - SønderjyskE U19, 6 - 4",Nordsjælland U19,1
SønderjyskE U19,"Midtjylland U19 - SønderjyskE U19, 6 - 4",SønderjyskE U19,1
SønderjyskE U19,"Nordsjælland U19 - SønderjyskE U19, 6 - 0",Middle,1
SønderjyskE U19,"Nordsjælland U19 - SønderjyskE U19, 6 - 0",Nordsjælland U19,1
SønderjyskE U19,"Nordsjælland U19 - SønderjyskE U19, 6 - 0",SønderjyskE U19,1
SønderjyskE U19,"OB U19 - SønderjyskE U19, 2 - 0",Middle,1
SønderjyskE U19,"OB U19 - SønderjyskE U19, 2 - 0",Nordsjælland U19,1
SønderjyskE U19,"OB U19 - SønderjyskE U19, 2 - 0",SønderjyskE U19,1
SønderjyskE U19,"Silkeborg U19 - SønderjyskE U19, 2 - 0",Middle,1
SønderjyskE U19,"Silkeborg U19 - SønderjyskE U19, 2 - 0",Nordsjælland U19,1
SønderjyskE U19,"Silkeborg U19 - SønderjyskE U19, 2 - 0",SønderjyskE U19,1
SønderjyskE U19,"SønderjyskE U19 - AGF U19, 2 - 0",Middle,1
SønderjyskE U19,"SønderjyskE U19 - AGF U19, 2 - 0",Nordsjælland U19,1
SønderjyskE U19,"SønderjyskE U19 - AGF U19, 2 - 0",SønderjyskE U19,1
SønderjyskE U19,"SønderjyskE U19 - AaB U19, 0 - 0",Middle,1
SønderjyskE U19,"SønderjyskE U19 - AaB U19, 0 - 0",Nordsjælland U19,1
SønderjyskE U19,"SønderjyskE U19 - AaB U19, 0 - 0",SønderjyskE U19,1
SønderjyskE U19,"SønderjyskE U19 - AaB U19, 3 - 3 (P)",Middle,1
SønderjyskE U19,"SønderjyskE U19 - AaB U19, 3 - 3 (P)",Nordsjælland U19,1
SønderjyskE U19,"SønderjyskE U19 - AaB U19, 3 - 3 (P)",SønderjyskE U19,1
SønderjyskE U19,"SønderjyskE U19 - Brøndby U19, 0 - 3",Middle,1
SønderjyskE U19,"SønderjyskE U19 - Brøndby U19, 0 - 3",Nordsjælland U19,1
SønderjyskE U19,"SønderjyskE U19 - Brøndby U19, 0 - 3",SønderjyskE U19,1
SønderjyskE U19,"SønderjyskE U19 - Esbjerg U19, 5 - 2",Middle,1
SønderjyskE U19,"SønderjyskE U19 - Esbjerg U19, 5 - 2",Nordsjælland U19,1
SønderjyskE U19,"SønderjyskE U19 - Esbjerg U19, 5 - 2",SønderjyskE U19,1
SønderjyskE U19,"SønderjyskE U19 - Horsens U19, 2 - 0",Middle,1
SønderjyskE U19,"SønderjyskE U19 - Horsens U19, 2 - 0",Nordsjælland U19,1
SønderjyskE U19,"SønderjyskE U19 - Horsens U19, 2 - 0",SønderjyskE U19,1
SønderjyskE U19,"SønderjyskE U19 - København U19, 2 - 3",Middle,1
SønderjyskE U19,"SønderjyskE U19 - København U19, 2 - 3",Nordsjælland U19,1
SønderjyskE U19,"SønderjyskE U19 - København U19, 2 - 3",SønderjyskE U19,1
SønderjyskE U19,"SønderjyskE U19 - Lyngby U19, 1 - 3",Middle,1
SønderjyskE U19,"SønderjyskE U19 - Lyngby U19, 1 - 3",Nordsjælland U19,1
SønderjyskE U19,"SønderjyskE U19 - Lyngby U19, 1 - 3",SønderjyskE U19,1
SønderjyskE U19,"SønderjyskE U19 - Midtjylland U19, 0 - 6",Middle,1
SønderjyskE U19,"SønderjyskE U19 - Midtjylland U19, 0 - 6",Nordsjælland U19,1
SønderjyskE U19,"SønderjyskE U19 - Midtjylland U19, 0 - 6",SønderjyskE U19,1
SønderjyskE U19,"SønderjyskE U19 - Nordsjælland U19, 0 - 0 (P)",Middle,1
SønderjyskE U19,"SønderjyskE U19 - Nordsjælland U19, 0 - 0 (P)",Nordsjælland U19,1
SønderjyskE U19,"SønderjyskE U19 - Nordsjælland U19, 0 - 0 (P)",SønderjyskE U19,1
SønderjyskE U19,"SønderjyskE U19 - OB U19, 1 - 2",Middle,1
SønderjyskE U19,"SønderjyskE U19 - OB U19, 1 - 2",Nordsjælland U19,1
SønderjyskE U19,"SønderjyskE U19 - OB U19, 1 - 2",SønderjyskE U19,1
SønderjyskE U19,"SønderjyskE U19 - Randers U19, 3 - 4",Middle,1
SønderjyskE U19,"SønderjyskE U19 - Randers U19, 3 - 4",Nordsjælland U19,1
SønderjyskE U19,"SønderjyskE U19 - Randers U19, 3 - 4",SønderjyskE U19,1
SønderjyskE U19,"SønderjyskE U19 - Vejle U19, 3 - 3 (P)",Middle,1
SønderjyskE U19,"SønderjyskE U19 - Vejle U19, 3 - 3 (P)",Nordsjælland U19,1
SønderjyskE U19,"SønderjyskE U19 - Vejle U19, 3 - 3 (P)",SønderjyskE U19,1
SønderjyskE U19,"Vejle U19 - SønderjyskE U19, 1 - 4",Middle,1
SønderjyskE U19,"Vejle U19 - SønderjyskE U19, 1 - 4",Nordsjælland U19,1
SønderjyskE U19,"Vejle U19 - SønderjyskE U19, 1 - 4",SønderjyskE U19,1
Vejle U19,"AGF U19 - Vejle U19, 4 - 2",Middle,1
Vejle U19,"AGF U19 - Vejle U19, 4 - 2",Nordsjælland U19,1
Vejle U19,"AGF U19 - Vejle U19, 4 - 2",Vejle U19,1
Vejle U19,"AaB U19 - Vejle U19, 1 - 2",Middle,1
Vejle U19,"AaB U19 - Vejle U19, 1 - 2",Nordsjælland U19,1
Vejle U19,"AaB U19 - Vejle U19, 1 - 2",Vejle U19,1
Vejle U19,"Brøndby U19 - Vejle U19, 3 - 1",Middle,1
Vejle U19,"Brøndby U19 - Vejle U19, 3 - 1",Nordsjælland U19,1
Vejle U19,"Brøndby U19 - Vejle U19, 3 - 1",Vejle U19,1
Vejle U19,"Esbjerg U19 - Vejle U19, 2 - 3",Middle,1
Vejle U19,"Esbjerg U19 - Vejle U19, 2 - 3",Nordsjælland U19,1
Vejle U19,"Esbjerg U19 - Vejle U19, 2 - 3",Vejle U19,1
Vejle U19,"Horsens U19 - Vejle U19, 1 - 3",Middle,1
Vejle U19,"Horsens U19 - Vejle U19, 1 - 3",Nordsjælland U19,1
Vejle U19,"Horsens U19 - Vejle U19, 1 - 3",Vejle U19,1
Vejle U19,"København U19 - Vejle U19, 4 - 0",Middle,1
Vejle U19,"København U19 - Vejle U19, 4 - 0",Nordsjælland U19,1
Vejle U19,"København U19 - Vejle U19, 4 - 0",Vejle U19,1
Vejle U19,"Lyngby U19 - Vejle U19, 2 - 1",Middle,1
Vejle U19,"Lyngby U19 - Vejle U19, 2 - 1",Nordsjælland U19,1
Vejle U19,"Lyngby U19 - Vejle U19, 2 - 1",Vejle U19,1
Vejle U19,"Midtjylland U19 - Vejle U19, 4 - 1",Middle,1
Vejle U19,"Midtjylland U19 - Vejle U19, 4 - 1",Nordsjælland U19,1
Vejle U19,"Midtjylland U19 - Vejle U19, 4 - 1",Vejle U19,1
Vejle U19,"Nordsjælland U19 - Vejle U19, 5 - 1",Middle,1
Vejle U19,"Nordsjælland U19 - Vejle U19, 5 - 1",Nordsjælland U19,1
Vejle U19,"Nordsjælland U19 - Vejle U19, 5 - 1",Vejle U19,1
Vejle U19,"OB U19 - Vejle U19, 1 - 0",Middle,1
Vejle U19,"OB U19 - Vejle U19, 1 - 0",Nordsjælland U19,1
Vejle U19,"OB U19 - Vejle U19, 1 - 0",Vejle U19,1
Vejle U19,"Randers U19 - Vejle U19, 2 - 1",Middle,1
Vejle U19,"Randers U19 - Vejle U19, 2 - 1",Nordsjælland U19,1
Vejle U19,"Randers U19 - Vejle U19, 2 - 1",Vejle U19,1
Vejle U19,"Silkeborg U19 - Vejle U19, 0 - 1",Middle,1
Vejle U19,"Silkeborg U19 - Vejle U19, 0 - 1",Nordsjælland U19,1
Vejle U19,"Silkeborg U19 - Vejle U19, 0 - 1",Vejle U19,1
Vejle U19,"SønderjyskE U19 - Vejle U19, 3 - 3 (P)",Middle,1
Vejle U19,"SønderjyskE U19 - Vejle U19, 3 - 3 (P)",Nordsjælland U19,1
Vejle U19,"SønderjyskE U19 - Vejle U19, 3 - 3 (P)",Vejle U19,1
Vejle U19,"Vejle U19 - AGF U19, 0 - 1",Middle,1
Vejle U19,"Vejle U19 - AGF U19, 0 - 1",Nordsjælland U19,1
Vejle U19,"Vejle U19 - AGF U19, 0 - 1",Vejle U19,1
Vejle U19,"Vejle U19 - AaB U19, 1 - 2",Middle,1
Vejle U19,"Vejle U19 - AaB U19, 1 - 2",Nordsjælland U19,1
Vejle U19,"Vejle U19 - AaB U19, 1 - 2",Vejle U19,1
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 2",Middle,1
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 2",Nordsjælland U19,1
Vejle U19,"Vejle U19 - Brøndby U19, 1 - 2",Vejle U19,1
Vejle U19,"Vejle U19 - Esbjerg U19, 2 - 0",Middle,1
Vejle U19,"Vejle U19 - Esbjerg U19, 2 - 0",Nordsjælland U19,1
Vejle U19,"Vejle U19 - Esbjerg U19, 2 - 0",Vejle U19,1
Vejle U19,"Vejle U19 - København U19, 2 - 4",Middle,1
Vejle U19,"Vejle U19 - København U19, 2 - 4",Nordsjælland U19,1
Vejle U19,"Vejle U19 - København U19, 2 - 4",Vejle U19,1
Vejle U19,"Vejle U19 - Midtjylland U19, 1 - 5",Middle,1
Vejle U19,"Vejle U19 - Midtjylland U19, 1 - 5",Nordsjælland U19,1
Vejle U19,"Vejle U19 - Midtjylland U19, 1 - 5",Vejle U19,1
Vejle U19,"Vejle U19 - Nordsjælland U19, 1 - 1 (E)",Middle,1
Vejle U19,"Vejle U19 - Nordsjælland U19, 1 - 1 (E)",Nordsjælland U19,1
Vejle U19,"Vejle U19 - Nordsjælland U19, 1 - 1 (E)",Vejle U19,1
Vejle U19,"Vejle U19 - OB U19, 0 - 2",Middle,1
Vejle U19,"Vejle U19 - OB U19, 0 - 2",Nordsjælland U19,1
Vejle U19,"Vejle U19 - OB U19, 0 - 2",Vejle U19,1
Vejle U19,"Vejle U19 - Randers U19, 0 - 1",Middle,1
Vejle U19,"Vejle U19 - Randers U19, 0 - 1",Nordsjælland U19,1
Vejle U19,"Vejle U19 - Randers U19, 0 - 1",Vejle U19,1
Vejle U19,"Vejle U19 - Silkeborg U19, 0 - 3",Middle,1
Vejle U19,"Vejle U19 - Silkeborg U19, 0 - 3",Nordsjælland U19,1
Vejle U19,"Vejle U19 - Silkeborg U19, 0 - 3",Vejle U19,1
Vejle U19,"Vejle U19 - SønderjyskE U19, 1 - 4",Middle,1
Vejle U19,"Vejle U19 - SønderjyskE U19, 1 - 4",Nordsjælland U19,1
Vejle U19,"Vejle U19 - SønderjyskE U19, 1 - 4",Vejle U19,1
